studentCode,name,email,password,role,courseYear,department,isActive
20225790,Sinh Vien Test 0460,sv20225790.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225791,Sinh Vien Test 0461,sv20225791.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225792,Sinh Vien Test 0462,sv20225792.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225793,Sinh Vien Test 0463,sv20225793.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225794,Sinh Vien Test 0464,sv20225794.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225795,Sinh Vien Test 0465,sv20225795.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225796,Sinh Vien Test 0466,sv20225796.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225797,Sinh Vien Test 0467,sv20225797.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225798,Sinh Vien Test 0468,sv20225798.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225799,Sinh Vien Test 0469,sv20225799.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225800,Sinh Vien Test 0470,sv20225800.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225801,Sinh Vien Test 0471,sv20225801.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225802,Sinh Vien Test 0472,sv20225802.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225803,Sinh Vien Test 0473,sv20225803.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225804,Sinh Vien Test 0474,sv20225804.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225805,Sinh Vien Test 0475,sv20225805.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225806,Sinh Vien Test 0476,sv20225806.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225807,Sinh Vien Test 0477,sv20225807.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225808,Sinh Vien Test 0478,sv20225808.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225809,Sinh Vien Test 0479,sv20225809.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225810,Sinh Vien Test 0480,sv20225810.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225811,Sinh Vien Test 0481,sv20225811.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225812,Sinh Vien Test 0482,sv20225812.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225813,Sinh Vien Test 0483,sv20225813.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225814,Sinh Vien Test 0484,sv20225814.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225815,Sinh Vien Test 0485,sv20225815.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225816,Sinh Vien Test 0486,sv20225816.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225817,Sinh Vien Test 0487,sv20225817.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225818,Sinh Vien Test 0488,sv20225818.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225819,Sinh Vien Test 0489,sv20225819.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225820,Sinh Vien Test 0490,sv20225820.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225821,Sinh Vien Test 0491,sv20225821.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225822,Sinh Vien Test 0492,sv20225822.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225823,Sinh Vien Test 0493,sv20225823.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225824,Sinh Vien Test 0494,sv20225824.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225825,Sinh Vien Test 0495,sv20225825.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225826,Sinh Vien Test 0496,sv20225826.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225827,Sinh Vien Test 0497,sv20225827.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225828,Sinh Vien Test 0498,sv20225828.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225829,Sinh Vien Test 0499,sv20225829.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225830,Sinh Vien Test 0500,sv20225830.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225831,Sinh Vien Test 0501,sv20225831.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225832,Sinh Vien Test 0502,sv20225832.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225833,Sinh Vien Test 0503,sv20225833.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225834,Sinh Vien Test 0504,sv20225834.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225835,Sinh Vien Test 0505,sv20225835.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225836,Sinh Vien Test 0506,sv20225836.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225837,Sinh Vien Test 0507,sv20225837.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225838,Sinh Vien Test 0508,sv20225838.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225839,Sinh Vien Test 0509,sv20225839.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225840,Sinh Vien Test 0510,sv20225840.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225841,Sinh Vien Test 0511,sv20225841.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225842,Sinh Vien Test 0512,sv20225842.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225843,Sinh Vien Test 0513,sv20225843.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225844,Sinh Vien Test 0514,sv20225844.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225845,Sinh Vien Test 0515,sv20225845.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225846,Sinh Vien Test 0516,sv20225846.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225847,Sinh Vien Test 0517,sv20225847.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225848,Sinh Vien Test 0518,sv20225848.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225849,Sinh Vien Test 0519,sv20225849.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225850,Sinh Vien Test 0520,sv20225850.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225851,Sinh Vien Test 0521,sv20225851.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225852,Sinh Vien Test 0522,sv20225852.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225853,Sinh Vien Test 0523,sv20225853.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225854,Sinh Vien Test 0524,sv20225854.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225855,Sinh Vien Test 0525,sv20225855.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225856,Sinh Vien Test 0526,sv20225856.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225857,Sinh Vien Test 0527,sv20225857.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225858,Sinh Vien Test 0528,sv20225858.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225859,Sinh Vien Test 0529,sv20225859.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225860,Sinh Vien Test 0530,sv20225860.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225861,Sinh Vien Test 0531,sv20225861.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225862,Sinh Vien Test 0532,sv20225862.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225863,Sinh Vien Test 0533,sv20225863.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225864,Sinh Vien Test 0534,sv20225864.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225865,Sinh Vien Test 0535,sv20225865.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225866,Sinh Vien Test 0536,sv20225866.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225867,Sinh Vien Test 0537,sv20225867.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225868,Sinh Vien Test 0538,sv20225868.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225869,Sinh Vien Test 0539,sv20225869.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225870,Sinh Vien Test 0540,sv20225870.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225871,Sinh Vien Test 0541,sv20225871.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225872,Sinh Vien Test 0542,sv20225872.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225873,Sinh Vien Test 0543,sv20225873.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225874,Sinh Vien Test 0544,sv20225874.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225875,Sinh Vien Test 0545,sv20225875.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225876,Sinh Vien Test 0546,sv20225876.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225877,Sinh Vien Test 0547,sv20225877.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225878,Sinh Vien Test 0548,sv20225878.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225879,Sinh Vien Test 0549,sv20225879.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225880,Sinh Vien Test 0550,sv20225880.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225881,Sinh Vien Test 0551,sv20225881.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225882,Sinh Vien Test 0552,sv20225882.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225883,Sinh Vien Test 0553,sv20225883.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225884,Sinh Vien Test 0554,sv20225884.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225885,Sinh Vien Test 0555,sv20225885.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225886,Sinh Vien Test 0556,sv20225886.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225887,Sinh Vien Test 0557,sv20225887.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225888,Sinh Vien Test 0558,sv20225888.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225889,Sinh Vien Test 0559,sv20225889.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225890,Sinh Vien Test 0560,sv20225890.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225891,Sinh Vien Test 0561,sv20225891.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225892,Sinh Vien Test 0562,sv20225892.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225893,Sinh Vien Test 0563,sv20225893.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225894,Sinh Vien Test 0564,sv20225894.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225895,Sinh Vien Test 0565,sv20225895.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225896,Sinh Vien Test 0566,sv20225896.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225897,Sinh Vien Test 0567,sv20225897.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225898,Sinh Vien Test 0568,sv20225898.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225899,Sinh Vien Test 0569,sv20225899.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225900,Sinh Vien Test 0570,sv20225900.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225901,Sinh Vien Test 0571,sv20225901.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225902,Sinh Vien Test 0572,sv20225902.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225903,Sinh Vien Test 0573,sv20225903.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225904,Sinh Vien Test 0574,sv20225904.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225905,Sinh Vien Test 0575,sv20225905.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225906,Sinh Vien Test 0576,sv20225906.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225907,Sinh Vien Test 0577,sv20225907.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225908,Sinh Vien Test 0578,sv20225908.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225909,Sinh Vien Test 0579,sv20225909.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225910,Sinh Vien Test 0580,sv20225910.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225911,Sinh Vien Test 0581,sv20225911.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225912,Sinh Vien Test 0582,sv20225912.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225913,Sinh Vien Test 0583,sv20225913.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225914,Sinh Vien Test 0584,sv20225914.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225915,Sinh Vien Test 0585,sv20225915.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225916,Sinh Vien Test 0586,sv20225916.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225917,Sinh Vien Test 0587,sv20225917.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225918,Sinh Vien Test 0588,sv20225918.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225919,Sinh Vien Test 0589,sv20225919.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225920,Sinh Vien Test 0590,sv20225920.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225921,Sinh Vien Test 0591,sv20225921.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225922,Sinh Vien Test 0592,sv20225922.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225923,Sinh Vien Test 0593,sv20225923.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225924,Sinh Vien Test 0594,sv20225924.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225925,Sinh Vien Test 0595,sv20225925.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225926,Sinh Vien Test 0596,sv20225926.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225927,Sinh Vien Test 0597,sv20225927.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225928,Sinh Vien Test 0598,sv20225928.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225929,Sinh Vien Test 0599,sv20225929.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225930,Sinh Vien Test 0600,sv20225930.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225931,Sinh Vien Test 0601,sv20225931.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225932,Sinh Vien Test 0602,sv20225932.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225933,Sinh Vien Test 0603,sv20225933.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225934,Sinh Vien Test 0604,sv20225934.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225935,Sinh Vien Test 0605,sv20225935.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225936,Sinh Vien Test 0606,sv20225936.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225937,Sinh Vien Test 0607,sv20225937.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225938,Sinh Vien Test 0608,sv20225938.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225939,Sinh Vien Test 0609,sv20225939.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225940,Sinh Vien Test 0610,sv20225940.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225941,Sinh Vien Test 0611,sv20225941.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225942,Sinh Vien Test 0612,sv20225942.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225943,Sinh Vien Test 0613,sv20225943.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225944,Sinh Vien Test 0614,sv20225944.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225945,Sinh Vien Test 0615,sv20225945.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225946,Sinh Vien Test 0616,sv20225946.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225947,Sinh Vien Test 0617,sv20225947.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225948,Sinh Vien Test 0618,sv20225948.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225949,Sinh Vien Test 0619,sv20225949.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225950,Sinh Vien Test 0620,sv20225950.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225951,Sinh Vien Test 0621,sv20225951.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225952,Sinh Vien Test 0622,sv20225952.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225953,Sinh Vien Test 0623,sv20225953.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225954,Sinh Vien Test 0624,sv20225954.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225955,Sinh Vien Test 0625,sv20225955.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225956,Sinh Vien Test 0626,sv20225956.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225957,Sinh Vien Test 0627,sv20225957.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225958,Sinh Vien Test 0628,sv20225958.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225959,Sinh Vien Test 0629,sv20225959.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225960,Sinh Vien Test 0630,sv20225960.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225961,Sinh Vien Test 0631,sv20225961.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225962,Sinh Vien Test 0632,sv20225962.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225963,Sinh Vien Test 0633,sv20225963.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225964,Sinh Vien Test 0634,sv20225964.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225965,Sinh Vien Test 0635,sv20225965.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225966,Sinh Vien Test 0636,sv20225966.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225967,Sinh Vien Test 0637,sv20225967.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225968,Sinh Vien Test 0638,sv20225968.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225969,Sinh Vien Test 0639,sv20225969.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225970,Sinh Vien Test 0640,sv20225970.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225971,Sinh Vien Test 0641,sv20225971.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225972,Sinh Vien Test 0642,sv20225972.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225973,Sinh Vien Test 0643,sv20225973.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225974,Sinh Vien Test 0644,sv20225974.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225975,Sinh Vien Test 0645,sv20225975.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225976,Sinh Vien Test 0646,sv20225976.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225977,Sinh Vien Test 0647,sv20225977.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225978,Sinh Vien Test 0648,sv20225978.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225979,Sinh Vien Test 0649,sv20225979.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225980,Sinh Vien Test 0650,sv20225980.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225981,Sinh Vien Test 0651,sv20225981.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225982,Sinh Vien Test 0652,sv20225982.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225983,Sinh Vien Test 0653,sv20225983.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225984,Sinh Vien Test 0654,sv20225984.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225985,Sinh Vien Test 0655,sv20225985.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225986,Sinh Vien Test 0656,sv20225986.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225987,Sinh Vien Test 0657,sv20225987.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225988,Sinh Vien Test 0658,sv20225988.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225989,Sinh Vien Test 0659,sv20225989.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225990,Sinh Vien Test 0660,sv20225990.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225991,Sinh Vien Test 0661,sv20225991.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225992,Sinh Vien Test 0662,sv20225992.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20225993,Sinh Vien Test 0663,sv20225993.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20225994,Sinh Vien Test 0664,sv20225994.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20225995,Sinh Vien Test 0665,sv20225995.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20225996,Sinh Vien Test 0666,sv20225996.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20225997,Sinh Vien Test 0667,sv20225997.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20225998,Sinh Vien Test 0668,sv20225998.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20225999,Sinh Vien Test 0669,sv20225999.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226000,Sinh Vien Test 0670,sv20226000.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226001,Sinh Vien Test 0671,sv20226001.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226002,Sinh Vien Test 0672,sv20226002.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226003,Sinh Vien Test 0673,sv20226003.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226004,Sinh Vien Test 0674,sv20226004.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226005,Sinh Vien Test 0675,sv20226005.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226006,Sinh Vien Test 0676,sv20226006.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226007,Sinh Vien Test 0677,sv20226007.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226008,Sinh Vien Test 0678,sv20226008.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226009,Sinh Vien Test 0679,sv20226009.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226010,Sinh Vien Test 0680,sv20226010.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226011,Sinh Vien Test 0681,sv20226011.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226012,Sinh Vien Test 0682,sv20226012.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226013,Sinh Vien Test 0683,sv20226013.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226014,Sinh Vien Test 0684,sv20226014.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226015,Sinh Vien Test 0685,sv20226015.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226016,Sinh Vien Test 0686,sv20226016.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226017,Sinh Vien Test 0687,sv20226017.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226018,Sinh Vien Test 0688,sv20226018.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226019,Sinh Vien Test 0689,sv20226019.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
